viewer_id,movie_id,watch_date,minutes_watched,completed,device
V004280,M0048,2024-06-15,79,True,TV
V004553,M0033,2025-11-19,82,False,TV
V002714,M0037,2025-03-07,102,False,Web
V001223,M0037,2025-04-15,87,False,Web
V003710,M0043,2025-08-26,97,True,Web
V002329,M0055,2025-05-17,67,False,Mobile
V001006,M0051,2025-03-24,100,True,Tablet
V001460,M0056,2025-02-24,117,False,TV
V000261,M0053,2024-10-14,103,False,Tablet
V004028,M0021,2025-04-16,72,False,TV
V003813,M0015,2025-01-12,123,True,Mobile
V001238,M0012,2025-11-18,85,False,Mobile
V002603,M0053,2025-10-13,81,False,Mobile
V001507,M0012,2025-06-30,70,False,Mobile
V001383,M0015,2025-09-05,75,False,Web
V004379,M0030,2025-11-13,44,False,TV
V003351,M0001,2025-02-19,61,False,Web
V002967,M0036,2024-12-31,79,False,Tablet
V004807,M0041,2025-05-21,73,False,Mobile
V004344,M0003,2025-07-17,69,False,TV
V004854,M0018,2025-07-29,24,False,Tablet
V000828,M0054,2025-11-30,43,False,TV
V003981,M0043,2025-10-05,57,False,Web
V002087,M0027,2025-11-29,105,False,Tablet
V000808,M0018,2024-11-12,77,True,Mobile
V001119,M0033,2025-05-28,50,False,Mobile
V001353,M0015,2024-11-14,62,False,Mobile
V002005,M0009,2025-05-31,57,False,Web
V000992,M0047,2025-04-22,111,False,Web
V004426,M0060,2025-01-12,143,True,Mobile
V001529,M0019,2024-07-12,50,False,Mobile
V001127,M0012,2025-08-20,101,False,Mobile
V000763,M0026,2025-10-08,71,False,Mobile
V004758,M0039,2024-12-18,51,False,Web
V000001,M0006,2024-12-29,117,False,TV
V001468,M0043,2025-09-01,87,False,Web
V002652,M0041,2025-07-30,117,False,TV
V001001,M0045,2024-08-08,135,True,Mobile
V003331,M0032,2025-03-28,65,False,Mobile
V000841,M0039,2025-08-12,58,False,Web
V000934,M0047,2024-09-11,122,False,Mobile
V002396,M0006,2025-08-10,84,False,Mobile
V002472,M0060,2024-06-14,75,False,Mobile
V002150,M0027,2024-12-09,76,False,Web
V000244,M0042,2025-11-04,68,False,Web
V001446,M0041,2024-07-12,75,False,TV
V004614,M0010,2025-05-05,62,False,Web
V001035,M0024,2025-10-09,84,False,TV
V002874,M0025,2024-10-05,129,False,Tablet
V000775,M0040,2024-09-21,92,False,Mobile
V001167,M0058,2024-08-12,75,False,TV
V002221,M0052,2025-11-11,74,False,Mobile
V004723,M0023,2024-08-26,76,False,Web
V001353,M0016,2025-01-18,78,False,Tablet
V000357,M0052,2024-08-18,95,False,Mobile
V004556,M0026,2024-09-21,80,True,Tablet
V003580,M0036,2025-08-04,95,False,Mobile
V001118,M0046,2025-07-09,86,False,TV
V000370,M0019,2025-03-01,38,False,Tablet
V000757,M0049,2024-09-18,88,True,TV
V000498,M0021,2025-08-20,60,False,Tablet
V001065,M0048,2025-06-14,54,False,TV
V000943,M0034,2025-11-12,31,False,TV
V004996,M0022,2025-05-24,134,False,Mobile
V003882,M0019,2025-10-25,55,False,Tablet
V003777,M0020,2025-08-24,65,False,Web
V001015,M0038,2025-06-09,52,False,Mobile
V001998,M0021,2025-04-16,57,False,TV
V001573,M0015,2025-01-30,121,False,Mobile
V001134,M0040,2024-09-29,104,False,Web
V000966,M0014,2025-10-10,152,True,Web
V000410,M0059,2024-07-03,70,False,Web
V002976,M0003,2024-10-17,51,False,Mobile
V002116,M0013,2025-03-14,41,False,TV
V002921,M0028,2024-11-22,49,False,Tablet
V002106,M0048,2025-03-26,76,False,TV
V002057,M0003,2025-01-31,74,False,TV
V004615,M0056,2025-07-10,130,False,Mobile
V003048,M0038,2025-02-17,47,False,TV
V000712,M0039,2025-05-28,80,False,Web
V000802,M0005,2024-08-24,90,True,TV
V004782,M0060,2025-02-03,141,True,Web
V004208,M0012,2025-04-02,61,False,TV
V004104,M0043,2024-08-17,98,True,TV
V003591,M0010,2024-10-06,68,False,Mobile
V002280,M0055,2025-01-06,74,True,TV
V004650,M0002,2025-01-23,140,True,Tablet
V002336,M0046,2025-09-23,109,True,Web
V004531,M0035,2025-06-11,94,False,Mobile
V000858,M0011,2025-07-30,112,True,TV
V001305,M0025,2025-03-25,156,True,Mobile
V003081,M0028,2024-11-17,95,True,TV
V001825,M0025,2024-09-20,145,True,Mobile
V002420,M0004,2025-05-17,23,False,Mobile
V002855,M0006,2024-10-21,136,True,Mobile
V002992,M0030,2024-12-28,81,False,TV
V000752,M0055,2025-03-05,79,True,Tablet
V002787,M0014,2025-07-04,126,False,Web
V003139,M0047,2025-07-01,94,False,Tablet
V003746,M0056,2025-03-07,125,False,Tablet
V003469,M0008,2024-11-23,98,False,Tablet
V002585,M0049,2024-08-13,62,False,Mobile
V001742,M0026,2025-03-26,56,False,TV
V003212,M0033,2025-08-05,65,False,Mobile
V003461,M0004,2024-10-08,57,False,Tablet
V001848,M0039,2025-05-26,54,False,Tablet
V001265,M0060,2025-04-12,90,False,Web
V004921,M0028,2025-06-07,42,False,TV
V002824,M0006,2024-10-01,80,False,Web
V004903,M0032,2025-02-12,102,False,TV
V004094,M0005,2025-04-24,53,False,Web
V000458,M0027,2025-08-04,53,False,Tablet
V003482,M0035,2024-07-29,84,False,Mobile
V001759,M0024,2025-02-14,85,False,TV
V001679,M0003,2024-12-29,82,False,Mobile
V002970,M0028,2025-01-18,46,False,Mobile
V003218,M0041,2025-08-11,101,False,TV
V002471,M0025,2024-07-13,100,False,TV
V003702,M0055,2024-10-26,49,False,Mobile
V003079,M0014,2025-05-07,123,False,TV
V004403,M0009,2024-09-15,70,False,Web
V000807,M0032,2025-07-08,71,False,Web
V003173,M0027,2024-12-21,117,True,Tablet
V001898,M0030,2025-10-04,62,False,Mobile
V004003,M0060,2025-06-21,106,False,Tablet
V001337,M0049,2025-05-15,63,False,Tablet
V000616,M0027,2025-03-10,81,False,Tablet
V002889,M0027,2024-08-07,93,False,Tablet
V000230,M0017,2025-06-23,76,False,Mobile
V001042,M0046,2025-05-14,67,False,TV
V002780,M0053,2024-08-28,69,False,TV
V000716,M0039,2024-08-21,63,False,Web
V000790,M0028,2025-01-26,53,False,Mobile
V004738,M0002,2024-12-17,139,True,Tablet
V000582,M0033,2025-03-25,52,False,Mobile
V000103,M0032,2025-04-18,118,False,Mobile
V003226,M0023,2024-09-29,151,True,Mobile
V001584,M0022,2025-03-21,128,False,Mobile
V002689,M0035,2025-09-03,101,False,Web
V003158,M0035,2025-10-03,85,False,Tablet
V001498,M0045,2025-01-20,139,True,TV
V004686,M0027,2025-09-03,54,False,Web
V004445,M0001,2024-09-05,88,False,Web
V000232,M0036,2025-03-11,57,False,TV
V002195,M0050,2025-08-22,107,True,Mobile
V003325,M0026,2025-08-22,46,False,Mobile
V001647,M0026,2024-12-30,51,False,TV
V004698,M0013,2024-09-27,43,False,Mobile
V004219,M0019,2025-11-10,64,False,Mobile
V003920,M0021,2025-03-07,99,True,Tablet
V004342,M0024,2025-03-16,87,False,Mobile
V002459,M0011,2025-03-26,86,False,Mobile
V001766,M0053,2025-07-08,91,False,Web
V002305,M0022,2025-03-06,132,False,TV
V004436,M0051,2025-11-07,65,False,Tablet
V001657,M0059,2025-09-28,111,True,TV
V003243,M0009,2025-09-15,92,False,TV
V003648,M0051,2024-06-18,55,False,TV
V003292,M0024,2024-09-22,55,False,Web
V002939,M0004,2025-08-09,21,False,Mobile
V001601,M0027,2024-09-08,92,False,Tablet
V000732,M0015,2024-08-16,76,False,Web
V004587,M0056,2024-12-05,98,False,Web
V004679,M0026,2024-12-24,59,False,Mobile
V000938,M0051,2024-12-28,86,False,Web
V001674,M0018,2025-07-31,49,False,Tablet
V004993,M0010,2025-06-02,43,False,TV
V001509,M0026,2025-07-27,79,True,TV
V001593,M0053,2025-03-30,85,False,Tablet
V001418,M0006,2025-11-14,81,False,TV
V002541,M0032,2025-07-22,135,True,Web
V004382,M0041,2024-09-21,59,False,Web
V003694,M0034,2025-07-17,43,False,Tablet
V001164,M0003,2025-03-17,56,False,TV
V002682,M0052,2025-04-06,110,True,Mobile
V003263,M0031,2025-10-05,103,False,Mobile
V004729,M0050,2024-11-01,49,False,Tablet
V002507,M0030,2025-03-05,54,False,TV
V004802,M0052,2025-04-13,68,False,Tablet
V000582,M0059,2024-10-10,94,False,Mobile
V002972,M0056,2024-09-21,82,False,Tablet
V003341,M0002,2025-09-08,125,True,Mobile
V001988,M0055,2025-06-16,44,False,Web
V000177,M0013,2025-04-11,86,True,Tablet
V003501,M0011,2024-07-03,71,False,Web
V004445,M0003,2025-09-03,58,False,Mobile
V002807,M0013,2025-11-01,64,False,TV
V000360,M0009,2024-10-17,54,False,TV
V004320,M0047,2025-11-21,86,False,TV
V004543,M0058,2024-12-27,75,False,Mobile
V000629,M0041,2024-09-15,102,False,Web
V001311,M0038,2025-09-17,74,False,TV
V002019,M0051,2024-11-09,75,False,TV
V003700,M0034,2025-04-05,24,False,TV
V003101,M0025,2024-07-24,105,False,Tablet
V001055,M0034,2025-05-02,19,False,Mobile
V004000,M0048,2025-05-01,61,False,Web
V004138,M0058,2024-08-24,74,False,TV
V003544,M0055,2025-02-28,45,False,TV
V004300,M0002,2024-06-18,138,True,TV
V003695,M0044,2025-10-30,85,False,TV
V002854,M0050,2025-03-16,57,False,Web
V004194,M0024,2024-07-28,78,False,Web
V000385,M0007,2025-03-03,50,False,Mobile
V002307,M0023,2024-08-21,139,True,TV
V004186,M0048,2024-06-25,49,False,Mobile
V003487,M0034,2025-10-11,47,False,Mobile
V003840,M0050,2024-11-19,98,False,Web
V001879,M0037,2024-11-26,127,False,Tablet
V003471,M0049,2025-11-21,93,True,TV
V003925,M0012,2025-10-21,92,False,Web
V003369,M0039,2024-12-22,55,False,TV
V001615,M0041,2025-04-23,123,False,Mobile
V003008,M0059,2025-04-22,109,True,Tablet
V002063,M0015,2024-09-02,119,False,Mobile
V003173,M0060,2024-07-11,106,False,TV
V003638,M0050,2025-09-28,69,False,TV
V002852,M0017,2025-07-19,114,False,TV
V001527,M0033,2025-03-07,73,False,TV
V000055,M0035,2024-08-29,75,False,Web
V004151,M0007,2025-05-07,43,False,Mobile
V004271,M0023,2024-07-26,99,False,Tablet
V004927,M0052,2025-03-12,104,False,Mobile
V002291,M0036,2025-09-07,81,False,Tablet
V002131,M0005,2025-08-16,77,False,Tablet
V002558,M0049,2025-08-01,42,False,Tablet
V001590,M0027,2025-07-21,78,False,Web
V002266,M0055,2024-09-23,45,False,Mobile
V002787,M0012,2024-07-14,89,False,Tablet
V001907,M0022,2024-12-22,112,False,Tablet
V003204,M0027,2024-08-16,111,True,Tablet
V000231,M0054,2025-04-20,60,False,Mobile
V001364,M0008,2025-02-20,89,False,Tablet
V002933,M0006,2025-02-22,59,False,TV
V002175,M0058,2025-08-19,34,False,TV
V004900,M0005,2024-10-06,69,False,Web
V003433,M0031,2025-07-09,130,False,Mobile
V001178,M0033,2025-04-20,68,False,Mobile
V004852,M0024,2024-09-28,42,False,Web
V001851,M0013,2024-06-27,39,False,Tablet
V002012,M0046,2025-06-28,112,True,Web
V002234,M0009,2025-05-20,88,False,Tablet
V002586,M0060,2025-08-22,72,False,Web
V004697,M0023,2024-10-27,146,True,Tablet
V004125,M0005,2024-11-18,44,False,TV
V003619,M0043,2024-09-04,68,False,Mobile
V001660,M0025,2025-08-03,129,False,Web
V000414,M0034,2024-10-15,43,False,Tablet
V003232,M0033,2025-08-09,46,False,Mobile
V001350,M0037,2025-04-08,120,False,TV
V002200,M0050,2025-10-24,101,True,Tablet
V000373,M0042,2024-06-23,146,True,Web
V004549,M0022,2024-08-12,94,False,Web
V002502,M0024,2025-09-29,91,True,TV
V004495,M0050,2025-02-06,57,False,Mobile
V002969,M0020,2025-03-18,69,False,Web
V004059,M0033,2024-10-29,92,True,TV
V003697,M0028,2025-01-11,31,False,Tablet
V004592,M0027,2024-06-19,55,False,TV
V001742,M0042,2025-07-20,71,False,Mobile
V001638,M0056,2025-05-07,106,False,Web
V001419,M0052,2024-10-22,94,False,Mobile
V000792,M0034,2025-01-28,28,False,Mobile
V001195,M0050,2025-11-06,81,False,Web
V003831,M0051,2025-04-05,66,False,Mobile
V001047,M0037,2025-08-27,88,False,Tablet
V002107,M0053,2025-02-21,111,False,Web
V003549,M0037,2025-09-10,130,False,Mobile
V002566,M0051,2025-07-02,86,False,Tablet
V000292,M0002,2025-07-30,133,True,Tablet
V002343,M0011,2024-09-20,121,True,TV
V000539,M0010,2025-07-24,74,True,TV
V001259,M0026,2025-03-17,51,False,Tablet
V001256,M0027,2025-06-24,99,False,Mobile
V003430,M0028,2024-12-07,60,False,Tablet
V003446,M0057,2024-07-11,70,False,Web
V000394,M0029,2024-09-06,47,False,Mobile
V003070,M0037,2024-11-22,103,False,TV
V004159,M0015,2025-07-21,134,True,Tablet
V002089,M0036,2025-05-04,86,False,Mobile
V000588,M0031,2024-12-07,135,True,Tablet
V000876,M0040,2025-09-27,113,False,Tablet
V004477,M0054,2025-09-09,43,False,Tablet
V002696,M0052,2024-07-01,101,False,TV
V004830,M0036,2025-07-31,91,False,Tablet
V001933,M0009,2025-05-04,74,False,TV
V004125,M0004,2024-08-13,38,False,TV
V000648,M0031,2024-12-13,136,True,Web
V000870,M0049,2025-11-21,93,True,Mobile
V003991,M0017,2025-09-20,131,False,TV
V003558,M0003,2024-12-29,80,False,TV
V004848,M0052,2025-10-22,104,False,Web
V003639,M0058,2025-11-26,45,False,Tablet
V000519,M0057,2025-01-25,57,False,Web
V000675,M0038,2025-10-06,38,False,Tablet
V002404,M0041,2025-06-06,77,False,Web
V003470,M0029,2025-07-12,100,True,Mobile
V002254,M0047,2024-08-04,63,False,Mobile
V003226,M0010,2025-11-12,68,False,Tablet
V001286,M0058,2025-07-22,30,False,Web
V001916,M0058,2024-10-29,42,False,Mobile
V002369,M0015,2025-07-09,125,True,TV
V004174,M0046,2024-07-07,79,False,Mobile
V004851,M0010,2024-07-06,52,False,Web
V000898,M0033,2025-09-08,71,False,Web
V004818,M0008,2024-10-26,121,False,TV
V002988,M0013,2025-09-21,49,False,TV
V004134,M0060,2025-05-23,121,False,Web
V002310,M0032,2024-08-30,109,False,Web
V002714,M0020,2025-07-26,54,False,Tablet
V000925,M0035,2025-04-23,71,False,Mobile
V004028,M0051,2025-07-01,56,False,Web
V004250,M0036,2025-06-22,100,False,Web
V001500,M0040,2024-08-19,82,False,Mobile
V001667,M0050,2024-08-04,50,False,TV
V002306,M0019,2025-11-03,79,False,TV
V002436,M0045,2024-07-21,84,False,Web
V002417,M0012,2025-08-07,116,True,Tablet
V000333,M0054,2024-07-30,48,False,Web
V002453,M0047,2025-08-02,86,False,Mobile
V003849,M0001,2025-08-22,84,False,Tablet
V004629,M0033,2024-09-26,68,False,TV
V001669,M0048,2024-11-04,84,True,Mobile
V002568,M0018,2025-01-23,28,False,TV
V004066,M0009,2024-11-17,59,False,Web
V001701,M0030,2025-06-13,92,True,TV
V003695,M0013,2025-07-03,52,False,TV
V003902,M0037,2025-07-30,75,False,Web
V004847,M0025,2025-01-12,151,True,TV
V001984,M0042,2024-09-30,120,False,Mobile
V004750,M0004,2025-08-24,41,False,TV
V004186,M0046,2024-11-13,65,False,TV
V000419,M0048,2025-07-16,67,False,Mobile
V004718,M0033,2024-12-02,54,False,Tablet
V003566,M0002,2025-03-09,125,True,Web
V004048,M0056,2025-02-28,112,False,Tablet
V004095,M0054,2025-07-20,40,False,Web
V004017,M0058,2024-11-06,65,False,TV
V000568,M0026,2025-11-24,67,False,Web
V004471,M0008,2025-11-07,87,False,TV
V003969,M0050,2025-02-12,111,True,TV
V002688,M0003,2025-08-17,54,False,TV
V000105,M0039,2024-10-08,81,False,Web
V002705,M0060,2024-09-27,118,False,Web
V000088,M0030,2024-11-01,45,False,TV
V000477,M0003,2025-08-21,61,False,Mobile
V002977,M0060,2025-03-25,101,False,Mobile
V003957,M0030,2025-03-07,41,False,TV
V004731,M0031,2024-09-04,93,False,Web
V000963,M0005,2024-11-24,82,False,TV
V000525,M0021,2024-09-25,59,False,Web
V004829,M0045,2025-07-20,100,False,Web
V003784,M0025,2025-11-29,95,False,Tablet
V000861,M0017,2024-10-01,111,False,Web
V004524,M0050,2024-07-16,94,False,Tablet
V000787,M0060,2024-08-17,134,True,Web
V003598,M0004,2024-12-16,68,False,TV
V003878,M0054,2024-10-10,99,True,Mobile
V002594,M0025,2025-03-17,75,False,Web
V000054,M0054,2025-10-24,52,False,Web
V001319,M0060,2025-06-15,65,False,TV
V001458,M0026,2025-11-08,58,False,Tablet
V001409,M0032,2024-07-05,84,False,Mobile
V002501,M0038,2025-09-07,69,False,Mobile
V004122,M0012,2025-06-02,93,False,Web
V004186,M0047,2025-11-26,78,False,TV
V004885,M0049,2025-06-26,86,True,Mobile
V000611,M0015,2024-12-11,65,False,Web
V003530,M0011,2025-01-12,96,False,Mobile
V003619,M0045,2024-08-14,72,False,Web
V003836,M0023,2025-05-13,56,False,Tablet
V000878,M0034,2025-07-23,25,False,TV
V001804,M0045,2025-07-01,126,True,Web
V000399,M0028,2025-10-20,25,False,Mobile
V000877,M0035,2025-05-25,125,True,Web
V000136,M0059,2024-07-27,62,False,Mobile
V000627,M0060,2025-07-08,77,False,Web
V001629,M0017,2024-10-01,93,False,Web
V000780,M0053,2025-09-30,62,False,Tablet
V002235,M0052,2024-12-25,61,False,Mobile
V002851,M0047,2025-10-09,65,False,Mobile
V004979,M0005,2024-08-15,47,False,Mobile
V003044,M0033,2025-07-27,45,False,Mobile
V002645,M0054,2025-11-07,50,False,TV
V001357,M0007,2025-06-18,76,False,TV
V000622,M0004,2025-08-06,47,False,Tablet
V002716,M0050,2025-09-30,111,True,Web
V003830,M0026,2025-10-19,46,False,Mobile
V003974,M0038,2025-03-23,60,False,Tablet
V004829,M0040,2025-08-26,79,False,Web
V000881,M0032,2025-08-27,66,False,TV
V002483,M0008,2025-07-28,84,False,Mobile
V004054,M0051,2025-01-09,91,False,Mobile
V004637,M0003,2024-12-08,64,False,TV
V001962,M0035,2024-12-18,126,True,Mobile
V001305,M0053,2024-08-09,82,False,Web
V001515,M0027,2025-01-26,113,True,Tablet
V000459,M0040,2024-12-03,71,False,Web
V001581,M0044,2025-01-19,101,False,Mobile
V004729,M0052,2025-09-20,110,True,Web
V003455,M0023,2025-05-18,84,False,Tablet
V002213,M0060,2025-10-26,148,True,TV
V002709,M0034,2024-06-30,64,False,Mobile
V003041,M0035,2024-12-07,90,False,Mobile
V000192,M0031,2024-09-03,134,True,TV
V003492,M0031,2024-09-13,140,True,Tablet
V000478,M0005,2024-10-27,46,False,Mobile
V001414,M0019,2025-10-28,51,False,Tablet
V002859,M0014,2025-04-05,114,False,Web
V004101,M0055,2025-09-24,50,False,Tablet
V000174,M0035,2025-11-21,110,False,Tablet
V000954,M0057,2024-09-17,120,False,Mobile
V004266,M0053,2025-01-09,75,False,Tablet
V002578,M0021,2025-09-29,85,False,TV
V000815,M0034,2025-03-11,27,False,TV
V004840,M0016,2025-03-07,52,False,Web
V003268,M0026,2025-06-05,57,False,Web
V002817,M0039,2025-08-24,71,False,Mobile
V001870,M0046,2025-04-06,62,False,TV
V002613,M0006,2024-12-20,143,True,Web
V003778,M0030,2024-08-05,97,True,Tablet
V001559,M0006,2024-11-17,110,False,Tablet
V003214,M0008,2025-11-07,67,False,Web
V000955,M0007,2025-03-27,81,True,Tablet
V003645,M0033,2025-09-22,85,False,Tablet
V004962,M0043,2024-08-15,79,False,Web
V001979,M0037,2025-10-02,110,False,Tablet
V001154,M0031,2025-01-07,109,False,Mobile
V000425,M0053,2025-11-25,122,True,Web
V002713,M0041,2025-11-04,107,False,TV
V003148,M0027,2024-10-22,50,False,Mobile
V004235,M0027,2025-11-04,114,True,Web
V002977,M0053,2024-11-17,113,False,Tablet
V003769,M0013,2025-03-06,40,False,Mobile
V000943,M0017,2025-11-03,78,False,TV
V000989,M0053,2024-10-06,131,True,Mobile
V003669,M0032,2025-07-14,80,False,Tablet
V003608,M0037,2025-04-10,64,False,Mobile
V001838,M0022,2025-05-15,139,False,Mobile
V004841,M0044,2025-06-19,89,False,Tablet
V003671,M0019,2025-11-10,51,False,TV
V002601,M0048,2025-10-15,45,False,Mobile
V003685,M0016,2025-02-03,75,False,Tablet
V002823,M0008,2024-11-08,93,False,Web
V003879,M0053,2025-08-21,81,False,Mobile
V004184,M0015,2025-07-01,91,False,Web
V000453,M0053,2025-09-08,67,False,Web
V000881,M0046,2025-01-08,104,False,Tablet
V001422,M0060,2025-10-12,105,False,Tablet
V003866,M0044,2024-11-22,121,False,Tablet
V003789,M0021,2025-08-16,84,False,Tablet
V004914,M0057,2024-08-28,78,False,Mobile
V000223,M0052,2024-09-10,107,True,Tablet
V003472,M0016,2024-12-15,87,True,Tablet
V004775,M0052,2025-03-08,89,False,Web
V001725,M0055,2025-07-31,65,False,Mobile
V000066,M0008,2025-09-11,131,False,Web
V001869,M0006,2024-12-28,138,True,Mobile
V000482,M0059,2025-05-13,93,False,Tablet
V000905,M0028,2024-07-23,105,True,TV
V004156,M0033,2025-09-04,70,False,Web
V003813,M0052,2024-11-09,116,True,Tablet
V003692,M0005,2025-09-12,48,False,TV
V000454,M0022,2024-08-26,100,False,TV
V001604,M0037,2025-08-03,130,False,Tablet
V001308,M0035,2024-09-27,75,False,Mobile
V004481,M0051,2025-05-13,61,False,TV
V001697,M0020,2025-02-22,29,False,TV
V002563,M0045,2025-09-05,63,False,Tablet
V000887,M0029,2024-07-18,64,False,Tablet
V002024,M0025,2025-01-14,111,False,Mobile
V001595,M0054,2024-06-29,50,False,Tablet
V004259,M0049,2025-05-08,49,False,Mobile
V001671,M0030,2024-10-24,59,False,TV
V003645,M0015,2025-11-27,65,False,Web
V004874,M0026,2025-05-31,63,False,Tablet
V001118,M0042,2025-07-17,48,False,Tablet
V000739,M0027,2025-04-20,71,False,Tablet
V003126,M0031,2025-10-17,70,False,Mobile
V004369,M0002,2024-09-18,127,True,TV
V000650,M0013,2025-07-27,87,True,Tablet
V004465,M0007,2025-07-11,79,False,TV
V001478,M0009,2024-08-21,52,False,Mobile
V004343,M0026,2025-03-09,57,False,Tablet
V003420,M0023,2024-11-21,113,False,Mobile
V001505,M0019,2025-09-06,71,False,Web
V003626,M0053,2025-03-02,101,False,Tablet
V003476,M0013,2025-01-28,58,False,Tablet
V001308,M0005,2025-09-11,80,False,TV
V004525,M0039,2024-08-31,63,False,TV
V002634,M0005,2024-12-05,67,False,Web
V002032,M0008,2025-09-25,122,False,Mobile
V004774,M0016,2024-11-08,65,False,Web
V004841,M0052,2025-10-13,61,False,Web
V003697,M0037,2024-09-13,103,False,Web
V000134,M0012,2024-07-11,108,False,Mobile
V000629,M0050,2025-04-24,108,True,Mobile
V001864,M0053,2025-05-21,87,False,TV
V004984,M0053,2025-02-09,103,False,Tablet
V001685,M0036,2024-09-20,87,False,TV
V004017,M0019,2025-05-22,46,False,TV
V003700,M0022,2025-08-05,156,True,TV
V002995,M0055,2025-02-26,61,False,Tablet
V002073,M0035,2024-07-31,67,False,Tablet
V003293,M0044,2025-10-18,83,False,Web
V004452,M0058,2025-08-28,32,False,Mobile
V000739,M0032,2024-11-01,149,True,TV
V002540,M0018,2025-05-25,38,False,Web
V003101,M0038,2025-04-26,80,False,Web
V004039,M0018,2025-10-20,46,False,TV
V004792,M0011,2024-11-15,119,True,TV
V000946,M0031,2025-06-14,66,False,Tablet
V000723,M0015,2024-11-03,100,False,Mobile
V004593,M0025,2025-05-29,91,False,Web
V004918,M0040,2024-08-02,107,False,Tablet
V003948,M0045,2025-01-07,74,False,Web
V000829,M0037,2024-07-27,121,False,TV
V004700,M0039,2025-10-09,59,False,TV
V004783,M0008,2025-01-17,106,False,TV
V002422,M0027,2025-08-04,54,False,Mobile
V001904,M0054,2025-02-27,39,False,Mobile
V000148,M0045,2024-09-24,67,False,Tablet
V001760,M0039,2025-03-04,66,False,Mobile
V003247,M0002,2025-03-24,132,True,Mobile
V003599,M0060,2025-06-11,69,False,TV
V004596,M0003,2025-07-23,45,False,Mobile
V002033,M0026,2025-01-20,39,False,TV
V002341,M0025,2024-06-29,155,True,Mobile
V000917,M0049,2024-07-31,59,False,Web
V002535,M0053,2025-09-29,110,False,Mobile
V003722,M0005,2024-11-21,61,False,TV
V001951,M0038,2025-01-01,54,False,Mobile
V000767,M0019,2025-06-29,88,True,Tablet
V000621,M0002,2024-11-26,128,True,Tablet
V001108,M0039,2025-03-31,85,True,Web
V001019,M0039,2025-06-26,84,True,Mobile
V000659,M0047,2024-07-16,86,False,Mobile
V004062,M0004,2025-03-17,24,False,Web
