viewer_id,movie_id,rating,review_date,sentiment_score
V000386,M0095,4,2025-04-07,0.128
V002504,M0003,5,2025-02-20,0.786
V004179,M0012,4,2024-09-15,0.214
V002461,M0095,5,2025-10-26,0.511
V000999,M0022,1,2025-02-16,-0.827
V002777,M0007,5,2024-08-09,0.394
V004244,M0030,5,2024-06-13,0.673
V000049,M0077,2,2025-06-18,-0.56
V002486,M0030,5,2025-10-14,0.466
V000330,M0070,4,2025-11-16,0.292
V001457,M0005,5,2025-07-17,0.744
V000538,M0027,2,2025-10-23,-0.054
V000922,M0006,4,2024-06-14,0.474
V001646,M0038,3,2025-09-10,0.003
V004244,M0054,2,2025-10-05,-0.044
V001051,M0067,3,2025-11-18,0.075
V001791,M0061,3,2025-04-08,-0.155
V002855,M0047,2,2025-08-07,-0.16
V001396,M0056,4,2024-10-13,0.586
V000805,M0025,2,2025-06-22,-0.373
V004341,M0098,5,2025-05-25,0.409
V000917,M0024,3,2025-09-09,-0.018
V002133,M0014,1,2025-01-10,-0.544
V002826,M0028,4,2025-03-15,0.332
V001667,M0066,2,2025-06-21,-0.372
V002966,M0022,3,2024-12-14,0.151
V000313,M0010,3,2025-10-20,0.233
V002229,M0065,3,2025-11-25,0.133
V000792,M0014,2,2025-03-04,-0.115
V000441,M0045,2,2024-07-22,-0.443
V003501,M0087,5,2025-10-10,0.379
V001106,M0058,5,2024-06-19,0.308
V003204,M0072,4,2025-10-08,0.066
V002308,M0073,4,2025-07-07,0.235
V003793,M0027,2,2025-11-08,-0.09
V004293,M0086,3,2024-10-08,-0.096
V001939,M0007,2,2025-08-19,-0.497
V004231,M0025,2,2024-07-21,-0.125
V004966,M0003,4,2024-12-22,0.231
V004428,M0023,3,2025-11-02,-0.139
V004340,M0073,3,2025-08-01,-0.017
V000242,M0041,3,2024-12-17,-0.223
V004654,M0094,4,2025-06-20,0.302
V001912,M0053,4,2025-01-15,0.377
V002961,M0016,3,2024-10-09,-0.082
V003563,M0053,4,2025-09-05,0.085
V001452,M0012,2,2025-01-03,-0.421
V001226,M0013,4,2025-03-31,0.359
V001271,M0089,5,2025-08-13,0.843
V002144,M0064,3,2025-10-28,-0.029
V000288,M0002,3,2025-09-25,0.008
V001605,M0080,1,2025-01-21,-0.623
V004468,M0032,2,2024-08-11,-0.369
V002441,M0001,4,2025-11-22,0.001
V002456,M0007,4,2025-01-02,0.386
V004637,M0060,4,2024-11-21,0.411
V000786,M0040,2,2024-08-10,-0.137
V003409,M0042,4,2025-09-27,0.408
V001554,M0025,2,2025-07-18,-0.252
V001567,M0012,5,2024-08-31,0.776
V004500,M0085,2,2025-11-07,-0.29
V001172,M0088,4,2025-01-23,0.41
V002381,M0047,4,2024-08-15,0.16
V001621,M0034,3,2025-07-31,-0.252
V000347,M0012,2,2025-01-09,-0.13
V000917,M0018,2,2025-11-15,-0.18
V000279,M0024,2,2025-01-02,-0.43
V004197,M0023,2,2025-03-29,-0.177
V000708,M0056,4,2025-07-08,0.06
V003735,M0071,2,2025-10-11,-0.091
V003239,M0045,3,2024-11-07,-0.264
V002540,M0034,4,2025-08-16,0.284
V003165,M0015,1,2025-11-22,-0.339
V001932,M0025,3,2025-08-19,-0.092
V003861,M0062,3,2025-04-17,0.215
V001194,M0039,3,2024-08-25,0.127
V004466,M0032,1,2025-10-10,-0.439
V000458,M0096,3,2024-07-14,0.203
V001799,M0043,3,2025-09-13,0.038
V003172,M0015,4,2024-07-03,0.435
V000337,M0062,1,2024-08-04,-0.657
V003655,M0008,1,2025-11-24,-0.728
V002258,M0044,5,2025-05-21,0.456
V001719,M0092,1,2025-02-25,-0.842
V001625,M0099,4,2025-11-14,0.311
V003796,M0027,2,2025-06-26,-0.228
V000700,M0020,1,2025-11-03,-0.436
V002124,M0003,5,2025-05-28,0.522
V002200,M0051,5,2025-01-01,0.304
V004908,M0025,2,2025-10-29,-0.064
V001687,M0069,2,2024-12-13,-0.233
V003785,M0021,3,2025-05-31,-0.139
V003729,M0065,4,2025-11-27,0.221
V000193,M0033,1,2025-06-17,-0.65
V000582,M0050,4,2025-09-26,0.143
V004490,M0070,5,2025-05-06,0.553
V000118,M0079,4,2025-04-02,0.571
V004193,M0078,3,2024-07-29,-0.295
V003296,M0011,2,2025-07-09,-0.566
V002994,M0018,3,2024-11-01,-0.128
V001894,M0021,3,2025-10-25,-0.235
V001026,M0041,4,2024-09-29,0.411
V000087,M0004,3,2024-09-23,0.066
V003826,M0074,4,2025-11-18,0.024
V001881,M0035,4,2025-10-13,0.58
V001133,M0059,5,2024-12-15,0.386
V001605,M0013,4,2025-09-23,0.216
V003142,M0085,4,2025-06-17,0.209
V000811,M0036,3,2025-04-26,0.083
V003412,M0081,3,2025-09-14,-0.101
V001077,M0093,2,2024-10-25,-0.124
V003210,M0052,5,2025-02-28,0.877
V000433,M0091,4,2024-08-27,0.348
V001848,M0044,3,2025-01-12,-0.075
V000608,M0079,1,2025-11-08,-0.727
V000590,M0048,3,2025-02-05,-0.219
V004639,M0074,3,2025-03-28,-0.186
V001947,M0088,3,2025-04-08,-0.27
V001252,M0082,3,2024-11-02,0.197
V003236,M0061,3,2025-08-29,-0.15
V003146,M0071,5,2024-06-22,0.695
V003856,M0079,5,2025-11-11,0.386
V000992,M0090,4,2024-12-02,0.346
V000201,M0060,4,2025-09-21,0.11
V000525,M0043,1,2025-05-01,-0.839
V003033,M0012,4,2024-11-17,0.006
V002575,M0064,4,2025-02-07,0.355
V001916,M0071,4,2025-07-24,0.378
V004486,M0065,4,2024-06-28,0.412
V001113,M0020,5,2024-12-10,0.813
V002488,M0039,2,2024-08-13,-0.498
V000473,M0034,3,2025-02-27,-0.083
V001448,M0092,5,2025-08-01,0.707
V000163,M0064,4,2024-06-09,0.485
V002629,M0010,2,2025-08-09,-0.146
V000883,M0017,4,2024-08-03,0.374
V002899,M0081,4,2024-10-18,0.075
V003113,M0045,3,2025-07-11,0.112
V004031,M0022,2,2025-04-17,-0.539
V002194,M0099,5,2025-11-09,0.588
V001823,M0015,1,2025-11-25,-0.722
V003961,M0015,1,2025-02-06,-0.575
V003920,M0025,2,2025-10-23,-0.32
V001986,M0022,2,2025-08-07,-0.375
V002283,M0009,4,2024-09-11,0.49
V001999,M0070,2,2024-07-14,-0.52
V001324,M0028,5,2025-08-09,0.426
V000493,M0060,3,2025-06-03,0.121
V004712,M0004,5,2025-11-13,0.411
V000738,M0073,3,2024-11-12,-0.205
V000684,M0049,3,2024-08-15,-0.1
V000560,M0004,4,2025-05-22,0.463
V001523,M0086,2,2024-09-22,-0.207
V003560,M0011,5,2025-07-24,0.81
V000951,M0018,3,2025-11-07,0.26
V002207,M0080,2,2024-10-30,-0.399
V004545,M0053,5,2025-05-30,0.626
V004460,M0091,3,2024-09-21,0.129
V001090,M0002,5,2025-05-15,0.664
V001600,M0086,2,2024-10-03,-0.055
V003572,M0096,2,2024-08-04,-0.077
V003687,M0085,2,2024-09-28,-0.486
V002058,M0095,4,2024-09-14,0.359
V003247,M0026,5,2025-01-17,0.548
V003641,M0099,5,2025-09-25,0.872
V001746,M0072,2,2025-06-05,-0.184
V002683,M0047,2,2024-10-08,-0.236
V001806,M0049,4,2024-06-23,0.454
V002946,M0042,2,2025-05-13,-0.124
V003018,M0094,5,2025-04-19,0.528
V003580,M0073,4,2025-03-19,0.241
V004652,M0020,3,2025-04-23,0.167
V000269,M0018,4,2025-05-26,0.403
V004561,M0003,4,2024-08-13,0.446
V002878,M0036,5,2024-12-24,0.65
V004523,M0011,4,2024-09-13,0.162
V002564,M0041,1,2025-11-12,-0.517
V003970,M0067,4,2025-11-24,0.403
V003924,M0084,4,2025-03-24,0.069
V000808,M0059,2,2024-10-27,-0.389
V004026,M0069,3,2024-12-05,-0.167
V000282,M0072,5,2025-06-17,0.543
V004204,M0071,5,2025-07-21,0.312
V002810,M0089,3,2024-08-16,-0.168
V004249,M0016,2,2025-05-17,-0.417
V004795,M0077,5,2025-09-28,0.582
V000462,M0001,5,2025-01-22,0.515
V004492,M0065,3,2025-06-25,0.113
V004767,M0010,2,2025-11-06,-0.124
V003232,M0060,2,2024-07-10,-0.278
V004641,M0009,4,2024-11-26,0.531
V004509,M0003,3,2025-02-01,-0.088
V001198,M0087,5,2025-10-28,0.9
V002135,M0005,3,2025-01-17,-0.007
V000335,M0047,5,2025-01-08,0.408
V002330,M0021,4,2024-08-02,0.482
V001339,M0091,5,2024-12-15,0.632
V002705,M0098,2,2024-10-19,-0.376
V003099,M0076,4,2024-07-31,0.266
V003019,M0029,1,2024-12-29,-0.321
V000038,M0070,4,2024-12-20,0.464
V003322,M0045,5,2025-05-04,0.827
V000199,M0047,3,2024-08-01,-0.214
V002628,M0097,2,2024-09-05,-0.439
V002964,M0071,4,2025-01-09,0.289
V003243,M0033,5,2024-09-27,0.711
V002967,M0023,1,2025-11-18,-0.585
V001348,M0043,4,2024-07-25,0.243
V002541,M0050,2,2025-05-27,-0.58
V001751,M0085,3,2024-09-15,0.087
V000911,M0016,2,2025-03-29,-0.012
V003913,M0062,4,2024-09-04,0.032
V004796,M0046,2,2025-01-03,-0.304
V002474,M0023,4,2024-07-17,0.256
V002888,M0071,3,2025-05-24,-0.105
V001837,M0049,4,2025-04-15,0.564
V002892,M0028,2,2025-06-04,-0.512
V000019,M0075,2,2025-11-16,-0.477
V003652,M0083,4,2025-05-28,0.43
V001831,M0059,3,2024-07-21,-0.196
V004953,M0017,5,2024-12-02,0.558
V004842,M0035,1,2024-09-07,-0.457
V000275,M0013,5,2025-10-31,0.658
V004540,M0057,2,2025-09-28,-0.425
V001243,M0064,4,2025-11-20,0.578
V000759,M0079,2,2025-05-11,-0.006
V002011,M0074,5,2025-01-15,0.517
V002018,M0053,2,2025-03-25,-0.052
V000743,M0095,1,2024-10-28,-0.601
V000878,M0035,2,2025-11-26,-0.323
V000702,M0030,4,2025-06-15,0.069
V001355,M0026,3,2025-01-21,0.232
V003996,M0061,3,2025-02-13,0.094
V002024,M0067,4,2024-12-12,0.593
V003682,M0043,3,2024-07-07,0.294
V002207,M0015,4,2025-03-16,0.102
V004436,M0090,4,2025-07-11,0.473
V003879,M0070,3,2025-08-06,-0.01
V003204,M0060,3,2024-11-30,0.123
V001559,M0050,3,2025-09-23,0.294
V003511,M0097,2,2025-04-23,-0.015
V002362,M0018,3,2025-06-09,0.151
V002239,M0076,1,2025-07-28,-0.88
V003363,M0093,3,2025-01-12,0.133
V001514,M0091,1,2025-03-29,-0.576
V003784,M0050,3,2025-11-29,0.296
V001604,M0060,4,2025-09-17,0.281
V004943,M0076,4,2025-06-08,0.435
V004853,M0048,5,2025-01-21,0.352
V001259,M0067,3,2025-07-15,0.126
V000396,M0049,5,2024-10-24,0.738
V000949,M0033,4,2024-12-19,0.417
V001003,M0070,1,2024-12-15,-0.446
V003361,M0056,3,2024-12-10,-0.236
V003204,M0081,5,2025-11-01,0.871
V002311,M0090,5,2025-04-10,0.662
V002124,M0005,3,2025-11-26,0.274
V003371,M0041,5,2025-01-30,0.377
V004000,M0011,3,2024-06-19,0.166
V004882,M0089,4,2025-07-24,0.005
V001700,M0034,2,2024-11-03,-0.182
V004597,M0068,1,2025-01-23,-0.571
V004321,M0056,4,2025-09-29,0.405
V001270,M0016,2,2025-07-19,-0.484
V000117,M0035,4,2024-08-13,0.5
V002592,M0063,4,2025-08-14,0.358
V002282,M0006,4,2025-05-13,0.511
V003988,M0094,3,2025-11-12,-0.077
V003551,M0020,2,2025-07-24,-0.535
V000452,M0057,4,2024-09-13,0.204
V000030,M0049,1,2025-04-20,-0.699
V004405,M0028,4,2024-07-14,0.178
V001921,M0051,2,2025-07-18,-0.429
V004024,M0099,2,2024-11-17,-0.216
V000116,M0007,5,2025-09-28,0.45
V001673,M0016,3,2024-11-20,-0.293
V003486,M0037,3,2025-04-05,-0.083
V003005,M0048,2,2025-08-24,-0.539
V000089,M0073,3,2025-06-14,-0.004
V003718,M0056,5,2024-11-04,0.368
V004918,M0075,5,2025-11-28,0.557
V003873,M0054,4,2025-08-17,0.335
V004128,M0067,4,2024-06-26,0.148
V003430,M0004,5,2024-11-01,0.88
V002807,M0063,2,2025-10-12,-0.316
V001116,M0072,4,2025-11-24,0.028
V003224,M0039,5,2024-12-16,0.449
V000548,M0067,4,2024-12-08,0.099
V004666,M0052,3,2025-08-14,-0.298
V000106,M0021,4,2024-08-23,0.482
V004538,M0019,5,2024-10-11,0.646
V001769,M0073,4,2024-12-21,0.173
V000464,M0074,3,2025-04-10,-0.115
V002722,M0027,4,2025-11-20,0.403
V000324,M0085,3,2025-10-19,0.254
V004741,M0043,5,2025-03-27,0.427
V002054,M0028,3,2025-07-24,-0.127
V001276,M0040,2,2025-02-27,-0.17
V000069,M0030,3,2025-11-25,0.198
V000131,M0057,1,2024-11-26,-0.455
V002872,M0027,3,2024-12-21,-0.007
V001734,M0039,5,2024-09-22,0.457
V003859,M0012,2,2024-08-30,-0.351
V000545,M0030,4,2024-10-27,0.367
V003132,M0073,3,2024-07-09,0.116
V002413,M0061,4,2025-08-22,0.519
V003474,M0047,3,2024-12-02,-0.293
V002822,M0073,2,2024-08-12,-0.571
V003325,M0047,4,2024-11-18,0.248
V004076,M0024,3,2025-10-07,0.232
V000662,M0017,5,2025-03-12,0.779
V000873,M0038,5,2025-07-27,0.369
V000550,M0062,4,2025-03-08,0.131
V002535,M0062,5,2025-08-27,0.503
V000671,M0099,4,2025-08-03,0.084
V002421,M0034,3,2025-08-26,0.294
V002948,M0013,4,2024-06-14,0.428
V004378,M0009,3,2024-06-25,0.194
V002017,M0054,4,2025-09-02,0.371
V003810,M0015,3,2024-09-23,-0.279
V001959,M0019,3,2024-12-18,0.294
V002367,M0024,3,2025-05-22,-0.01
V002013,M0048,4,2025-01-21,0.253
V003519,M0012,5,2025-11-18,0.624
V004294,M0006,1,2025-10-07,-0.484
V001378,M0006,4,2025-09-05,0.305
V000821,M0067,4,2025-05-05,0.422
V004076,M0066,3,2025-03-26,-0.13
V004227,M0018,2,2025-06-19,-0.52
V003328,M0022,5,2025-04-22,0.689
V000175,M0082,4,2025-11-05,0.359
V004045,M0020,2,2025-10-04,-0.059
V004566,M0026,1,2025-10-18,-0.541
V004662,M0022,2,2025-07-31,-0.168
V003696,M0076,2,2024-10-02,-0.526
V003554,M0092,3,2024-10-06,-0.05
V000352,M0075,3,2024-10-23,0.217
V004292,M0075,4,2024-07-07,0.298
V002473,M0098,3,2024-12-17,-0.055
V003173,M0089,4,2024-07-11,0.267
V002240,M0048,4,2024-09-18,0.106
V004879,M0085,3,2025-07-12,-0.023
V001522,M0053,4,2024-10-13,0.473
V002204,M0037,4,2025-05-11,0.523
V003719,M0040,5,2025-05-05,0.59
V001533,M0048,4,2024-09-26,0.34
V002500,M0028,5,2025-05-08,0.404
V000756,M0095,5,2024-08-29,0.816
V000146,M0047,3,2025-07-17,-0.165
V003107,M0029,4,2025-05-28,0.438
V002306,M0083,2,2025-01-29,-0.109
V002843,M0017,5,2025-07-12,0.892
V001708,M0080,5,2025-02-08,0.558
V001641,M0084,3,2024-12-23,-0.081
V002109,M0074,1,2024-10-24,-0.715
V004906,M0072,4,2025-11-02,0.076
V003639,M0094,2,2025-05-24,-0.124
V004422,M0053,4,2025-01-20,0.411
V000126,M0071,4,2025-11-23,0.528
V004220,M0080,4,2025-07-08,0.076
V003612,M0065,1,2025-07-12,-0.744
V004870,M0094,5,2024-11-27,0.735
V003234,M0095,4,2024-11-16,0.518
V004677,M0088,4,2024-07-22,0.419
V000060,M0015,3,2025-03-01,-0.215
V003369,M0049,4,2025-10-25,0.223
V003488,M0068,1,2025-03-06,-0.361
V003064,M0004,5,2025-01-09,0.507
V003292,M0042,3,2024-08-20,-0.192
V001485,M0094,2,2024-09-19,-0.33
V003622,M0018,5,2024-10-10,0.857
V000462,M0077,4,2025-11-10,0.071
V001298,M0032,4,2025-10-09,0.237
V004484,M0044,2,2024-10-18,-0.252
V002600,M0084,2,2024-07-17,-0.307
V002857,M0056,2,2025-10-11,-0.276
V002853,M0047,2,2025-01-01,-0.363
V001770,M0029,2,2024-12-20,-0.555
V001577,M0045,3,2025-09-25,-0.202
V003701,M0022,1,2025-08-09,-0.654
V003694,M0052,4,2025-09-30,0.485
V000783,M0021,5,2025-11-14,0.824
V004802,M0058,5,2025-03-11,0.806
V001432,M0005,4,2024-10-28,0.146
V001194,M0017,4,2024-07-28,0.474
V000861,M0033,1,2024-10-01,-0.329
V003791,M0051,5,2025-04-13,0.5
V002987,M0077,4,2025-06-06,0.106
V001699,M0058,5,2025-11-02,0.317
V004646,M0033,2,2025-07-13,-0.292
V000489,M0005,3,2025-11-14,0.136
V002967,M0063,3,2024-07-05,-0.154
V000366,M0053,4,2025-10-01,0.283
V000086,M0002,4,2024-10-10,0.457
V001100,M0032,5,2025-09-21,0.541
V003528,M0024,2,2025-09-03,-0.098
V000878,M0081,4,2025-11-14,0.304
V000823,M0089,3,2025-09-02,0.171
V003074,M0078,3,2025-01-31,-0.083
V001709,M0089,4,2024-10-16,0.218
V004126,M0038,2,2025-11-05,-0.114
V001594,M0002,5,2024-07-12,0.478
V000607,M0031,3,2024-07-13,-0.213
V000521,M0062,4,2024-10-07,0.002
V001672,M0016,3,2025-11-17,0.096
V000826,M0082,4,2025-09-18,0.381
V004595,M0016,3,2025-11-14,-0.162
V004394,M0073,4,2025-07-09,0.173
V000013,M0098,3,2025-05-06,-0.249
V001634,M0036,4,2025-11-14,0.165
V000180,M0058,2,2024-10-28,-0.503
V004109,M0068,3,2024-08-02,-0.114
V004930,M0042,1,2025-07-03,-0.835
V002791,M0060,3,2025-09-08,-0.218
V002516,M0028,4,2024-07-18,0.147
V002174,M0003,1,2025-04-08,-0.649
V001172,M0019,2,2025-03-03,-0.498
V002681,M0052,3,2024-09-24,-0.225
V002786,M0021,3,2025-05-01,-0.004
V004918,M0096,5,2025-07-13,0.678
V000065,M0096,3,2024-08-11,-0.071
V002977,M0018,2,2025-07-12,-0.423
V000263,M0079,3,2025-01-17,0.141
V004397,M0033,5,2024-10-24,0.574
V004962,M0071,5,2024-08-15,0.838
V004954,M0069,4,2024-09-08,0.306
V002556,M0062,2,2025-11-23,-0.361
V004829,M0098,1,2024-08-28,-0.693
V001632,M0013,3,2024-09-19,0.24
V004135,M0079,4,2024-06-20,0.227
V003488,M0014,4,2024-11-17,0.371
V003789,M0045,4,2025-04-03,0.4
V003606,M0090,5,2025-02-28,0.832
V001247,M0030,3,2025-11-05,0.084
V002397,M0025,4,2025-02-18,0.098
V003287,M0091,4,2024-10-03,0.516
V001279,M0059,3,2024-10-27,0.17
V002047,M0056,3,2024-08-23,-0.146
V000540,M0073,4,2024-12-14,0.062
V004128,M0057,2,2025-06-19,-0.229
V004671,M0044,4,2024-08-12,0.28
V001577,M0045,2,2024-11-25,-0.079
V004406,M0048,1,2025-07-11,-0.711
V004789,M0043,3,2025-11-02,-0.2
V002376,M0047,5,2024-12-06,0.672
V000209,M0084,4,2024-06-08,0.568
V001550,M0078,2,2024-08-24,-0.412
V003315,M0088,3,2025-10-13,-0.012
V002559,M0050,5,2025-11-17,0.533
V000302,M0090,1,2025-02-15,-0.56
V004142,M0080,2,2024-09-01,-0.157
V000663,M0005,4,2024-11-16,0.55
V003600,M0081,3,2025-03-24,-0.108
V004093,M0045,4,2025-06-26,0.183
V002451,M0085,4,2024-12-12,0.237
V003807,M0051,2,2025-05-04,-0.301
V002332,M0036,2,2024-07-29,-0.497
V001254,M0005,3,2025-05-04,-0.032
V000861,M0017,3,2024-10-10,0.07
V001933,M0059,4,2025-04-12,0.132
V002982,M0052,4,2025-01-30,0.55
V000908,M0018,3,2025-11-18,-0.045
V004100,M0018,2,2025-05-30,-0.205
V001222,M0081,2,2025-01-12,-0.471
V002698,M0027,3,2025-07-29,0.145
V002381,M0097,2,2025-10-18,-0.486
V001790,M0020,3,2025-10-07,-0.03
V001924,M0062,4,2025-06-07,0.468
V003740,M0064,4,2025-06-06,0.382
V002548,M0087,3,2025-04-01,-0.23
V004517,M0036,2,2024-12-27,-0.222
V000204,M0068,3,2025-05-09,-0.039
V001459,M0001,2,2024-08-13,-0.229
V004154,M0002,5,2025-01-19,0.674
V001497,M0082,3,2024-07-21,-0.252
V004696,M0020,3,2025-07-16,-0.177
V002949,M0043,5,2024-08-30,0.449
V004506,M0045,4,2025-01-02,0.231
V003691,M0075,5,2025-05-03,0.564
V003316,M0070,1,2024-10-09,-0.429
V002088,M0097,4,2025-10-07,0.571
V004674,M0099,2,2025-10-11,-0.236
V004693,M0011,3,2024-06-29,-0.033
V003937,M0010,3,2025-10-26,-0.187
V000053,M0062,3,2024-07-19,0.006
V004785,M0024,4,2025-01-20,0.22
V002008,M0019,3,2024-10-22,0.061
V001018,M0003,4,2025-05-29,0.117
V002422,M0026,3,2025-01-19,0.212
V001418,M0070,4,2025-10-22,0.177
V003907,M0091,3,2024-07-25,-0.028
V004082,M0029,2,2024-11-09,-0.43
V003608,M0022,3,2024-07-27,-0.136
V001913,M0027,4,2025-05-17,0.197
V000822,M0065,5,2025-10-12,0.868
V004756,M0046,3,2024-06-17,0.051
V004390,M0008,5,2024-09-12,0.679
V003797,M0049,4,2025-06-18,0.483
V002853,M0062,3,2025-02-19,0.061
V000211,M0069,4,2025-05-21,0.211
V001225,M0007,2,2025-11-08,-0.241
V002935,M0055,4,2025-08-10,0.267
V003544,M0027,4,2024-11-05,0.433
V003539,M0098,3,2024-07-19,-0.207
V004794,M0060,3,2024-10-09,0.186
V002647,M0065,5,2024-12-23,0.595
V003512,M0066,5,2025-07-17,0.76
V002699,M0003,4,2025-04-09,0.465
V001609,M0055,5,2024-10-17,0.3
V002800,M0041,4,2025-10-03,0.017
V000408,M0009,3,2025-06-02,0.112
V002504,M0015,2,2025-05-17,-0.271
V003599,M0096,5,2025-04-27,0.706
V001319,M0078,3,2025-11-11,-0.04
V000920,M0040,2,2024-07-13,-0.05
V003781,M0050,5,2024-08-03,0.415
V002880,M0099,4,2025-04-19,0.271
V003305,M0071,3,2024-07-19,0.279
V000571,M0090,5,2025-07-13,0.481
V000741,M0060,2,2024-08-19,-0.395
V000962,M0042,5,2025-11-06,0.583
V000552,M0079,5,2024-10-27,0.591
V001279,M0052,5,2025-02-07,0.581
V002424,M0014,4,2025-10-28,0.588
V003549,M0094,2,2024-07-01,-0.446
V000255,M0098,4,2024-06-11,0.571
V004419,M0010,3,2025-09-21,0.03
V002252,M0060,4,2025-09-09,0.09
V003954,M0005,4,2024-09-03,0.408
V004138,M0089,3,2024-12-09,-0.06
V000345,M0028,1,2025-06-28,-0.343
V000358,M0018,3,2025-02-05,-0.018
V001602,M0030,3,2024-08-15,-0.253
V003867,M0073,2,2025-09-27,-0.36
V003198,M0075,1,2025-02-10,-0.681
V002241,M0005,5,2024-12-12,0.564
V003081,M0078,3,2025-03-29,0.261
V000942,M0040,1,2025-01-16,-0.801
V001287,M0087,3,2025-07-30,-0.167
V000507,M0083,4,2024-10-12,0.513
V003816,M0040,1,2025-11-20,-0.875
V004556,M0056,4,2025-03-10,0.361
V000077,M0095,3,2024-08-06,0.111
V003509,M0076,5,2025-07-03,0.845
V001493,M0014,4,2025-05-22,0.259
V002651,M0085,5,2024-10-10,0.674
V001086,M0010,5,2024-12-20,0.451
V004952,M0090,4,2024-11-22,0.246
V003475,M0059,4,2025-05-31,0.466
V000581,M0061,5,2025-08-22,0.881
V004964,M0056,4,2025-01-22,0.473
V002064,M0088,3,2025-06-25,0.026
V004051,M0053,4,2025-09-11,0.105
V000002,M0013,5,2024-06-24,0.487
V003896,M0099,5,2025-04-05,0.649
V002527,M0031,5,2025-07-09,0.469
V001720,M0035,2,2025-03-06,-0.282
V000959,M0059,3,2025-01-25,-0.036
V000373,M0010,4,2024-08-25,0.565
V000414,M0077,2,2024-09-23,-0.004
V000551,M0068,4,2024-11-06,0.355
V000116,M0094,2,2024-07-13,-0.407
V002722,M0013,4,2025-03-11,0.01
V004380,M0025,1,2024-12-11,-0.662
V001765,M0066,5,2025-07-18,0.816
V003577,M0023,4,2024-12-12,0.45
V002849,M0078,4,2025-11-12,0.134
V003587,M0088,5,2024-09-04,0.487
V004096,M0039,1,2025-06-17,-0.726
V001471,M0056,5,2025-11-14,0.302
V000528,M0036,4,2025-10-17,0.438
V004978,M0023,4,2025-03-16,0.273
V000952,M0084,5,2025-01-08,0.347
V003719,M0098,4,2025-08-09,0.564
V003886,M0065,4,2025-05-10,0.504
V004429,M0022,4,2024-06-09,0.537
V001307,M0041,3,2025-10-31,-0.053
V003410,M0086,5,2025-10-02,0.526
V003738,M0070,4,2025-10-27,0.165
V001094,M0067,5,2024-09-21,0.451
V000645,M0085,3,2024-11-06,-0.006
V001962,M0063,4,2025-02-12,0.567
V004999,M0053,3,2025-11-11,0.032
V003842,M0072,4,2025-04-02,0.065
V000639,M0002,4,2025-05-26,0.159
V004794,M0042,3,2025-09-14,0.078
V000160,M0089,4,2024-09-20,0.433
V001515,M0077,2,2025-06-26,-0.109
V001679,M0058,5,2025-03-19,0.547
V003103,M0091,3,2025-07-01,-0.063
V000044,M0003,2,2025-02-10,-0.157
V000780,M0046,1,2025-11-15,-0.706
V003969,M0076,5,2025-07-15,0.537
V001151,M0092,5,2024-08-17,0.41
V002732,M0074,5,2025-06-27,0.504
V000333,M0003,2,2025-02-18,-0.278
V003716,M0061,2,2025-08-10,-0.448
V001348,M0039,2,2025-11-24,-0.393
V000729,M0027,2,2025-05-13,-0.388
V000992,M0017,1,2025-07-18,-0.488
V004194,M0013,3,2025-08-13,-0.043
V004224,M0003,5,2024-11-26,0.478
V000653,M0055,3,2025-06-01,0.241
V000045,M0026,5,2025-08-15,0.659
V001495,M0053,3,2024-11-25,0.194
V003608,M0015,4,2025-10-05,0.23
V004983,M0093,5,2025-10-22,0.649
V002777,M0002,5,2024-08-11,0.451
V000391,M0027,1,2025-11-17,-0.424
V000684,M0072,4,2025-09-27,0.396
V003462,M0011,4,2025-03-21,0.24
V003801,M0096,4,2025-06-25,0.327
V002561,M0023,2,2024-08-26,-0.359
V000821,M0030,5,2024-12-23,0.343
V003639,M0040,5,2024-12-02,0.513
V004890,M0028,5,2025-08-16,0.759
V000383,M0080,3,2024-09-10,0.12
V000345,M0050,4,2025-05-01,0.557
V003206,M0045,2,2025-04-23,-0.396
V003628,M0053,4,2024-09-26,0.179
V000582,M0087,4,2025-06-16,0.104
V003773,M0059,1,2024-10-04,-0.832
V004165,M0098,2,2025-09-02,-0.407
V001612,M0017,1,2025-04-04,-0.43
V000726,M0032,5,2024-12-24,0.395
V004744,M0025,1,2025-03-22,-0.704
V001312,M0079,4,2024-10-30,0.061
V003813,M0052,5,2025-06-07,0.477
V001880,M0036,2,2025-04-09,-0.04
V001598,M0020,3,2025-11-12,-0.224
V002368,M0089,5,2025-03-17,0.494
V004782,M0085,4,2025-04-29,0.515
V003122,M0015,3,2024-06-09,-0.242
V003577,M0065,4,2025-08-02,0.347
V001192,M0022,3,2025-08-15,-0.273
V003512,M0096,5,2025-10-09,0.35
V000467,M0056,2,2025-09-25,-0.519
V003846,M0073,5,2025-02-05,0.559
V000693,M0073,5,2024-08-08,0.548
V002818,M0098,5,2025-04-30,0.496
V003987,M0017,1,2024-06-18,-0.773
V000089,M0065,5,2025-08-08,0.887
V004697,M0019,4,2024-11-29,0.318
V002113,M0029,5,2024-10-13,0.327
V000345,M0038,4,2025-09-18,0.314
V003361,M0063,5,2025-07-09,0.627
V000986,M0026,4,2025-11-24,0.336
V001473,M0050,4,2025-07-27,0.443
V002312,M0033,4,2025-10-25,0.472
V000605,M0019,2,2025-11-29,-0.023
V000984,M0057,4,2025-11-07,0.031
V001217,M0095,5,2025-02-22,0.531
